,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
36843,1244967608437531208,https://www.airbnb.com/rooms/1244967608437531208,20241104040953,2024-11-04,city scrape,Subtle Midtown west Abode,"You'll enjoy your time here where your steps away from all that is fun and entertaining.<br /><br />This is a private apartment and  the space is meant solely for you and your travel mates.<br /><br />Central Park, Lincoln Center, Gotham Market and so much more await you. <br />The home is convenient to the metro offering ease to venture throughout the city on a budget!",,https://a0.muscache.com/pictures/miso/Hosting-1244967608437531208/original/ca1a76f7-5379-4901-996d-a6e1ba808908.jpeg,63771370,https://www.airbnb.com/users/show/63771370,Michael,2016-03-20,"Miami, FL","Hello,

I'm Michael and I have an outgoing personality. 

I enjoy spending time with my Shiba Inu, music, reading, chess, billiards, learning languages, piano, films, the occasional party, travel, sports & fitness and getting to know new people.",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_x_medium,Little Havana,12.0,25.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.76667547173184,-73.98379232370512,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""TV"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$175.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,2,32,62,337,2024-11-04,0,0,0,,,,,,,,,,,f,5,5,0,0,
36999,1252151005018387613,https://www.airbnb.com/rooms/1252151005018387613,20241104040953,2024-11-04,city scrape,UES Subtle Abode,You'll enjoy your time in this lovely furnished studio. <br />Equipped with everything you need. <br /><br />Steps from recreational and leisure attractions. <br />Convenient to the yellow and green metro lines<br /><br />Note<br />There isn't a full stove.. <br />There is an air fryer and electric hot plate (aka a 2 burner cooktop),,https://a0.muscache.com/pictures/miso/Hosting-1252151005018387613/original/047e3fd2-a407-406f-b874-5e9a46a16577.jpeg,63771370,https://www.airbnb.com/users/show/63771370,Michael,2016-03-20,"Miami, FL","Hello,

I'm Michael and I have an outgoing personality. 

I enjoy spending time with my Shiba Inu, music, reading, chess, billiards, learning languages, piano, films, the occasional party, travel, sports & fitness and getting to know new people.",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_x_medium,Little Havana,12.0,25.0,"['email', 'phone']",t,t,,Upper East Side,Manhattan,40.77099,-73.95019,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""TV"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$130.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,18,35,62,337,2024-11-04,0,0,0,,,,,,,,,,,f,5,5,0,0,
37019,1252339728846204419,https://www.airbnb.com/rooms/1252339728846204419,20241104040953,2024-11-04,city scrape,Midtown East 2BD comfy Abode,"One of my personal favorite areas because it's streets away from the center of town yet not too far to the water. <br />A lively area and a great home await you. <br /><br />2 bedrooms. <br /><br /><br />**complete transparency<br />There no full fledged living room.. <br />There is a sperate kitchen area and 1 bathroom. <br /><br />Overall if you're chill persons, you'll have a great stay!",,https://a0.muscache.com/pictures/miso/Hosting-1252339728846204419/original/72ff2d6a-8d5a-4b59-8ac7-cfb4bb2a6fa4.jpeg,63771370,https://www.airbnb.com/users/show/63771370,Michael,2016-03-20,"Miami, FL","Hello,

I'm Michael and I have an outgoing personality. 

I enjoy spending time with my Shiba Inu, music, reading, chess, billiards, learning languages, piano, films, the occasional party, travel, sports & fitness and getting to know new people.",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_x_medium,Little Havana,12.0,25.0,"['email', 'phone']",t,t,,Midtown,Manhattan,40.75860420758404,-73.96445258958398,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""TV"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$186.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,20,50,80,355,2024-11-04,0,0,0,,,,,,,,,,,f,5,5,0,0,
37037,1253091734438965862,https://www.airbnb.com/rooms/1253091734438965862,20241104040953,2024-11-04,city scrape,A pleasant Stay 4U,"A quaint cozy studio furnished with everything you'd need. <br /><br />Searate kitchen and a full bathroom complete the studio. <br />You'll be facing a nice treelined street. <br /><br />Prewar property. not a luxury building, so it's not for up-tight type. <br />Definitely a chill vibe for a chill person",,https://a0.muscache.com/pictures/miso/Hosting-1253091734438965862/original/722bebfb-a607-4b30-994a-5686fdee2964.jpeg,63771370,https://www.airbnb.com/users/show/63771370,Michael,2016-03-20,"Miami, FL","Hello,

I'm Michael and I have an outgoing personality. 

I enjoy spending time with my Shiba Inu, music, reading, chess, billiards, learning languages, piano, films, the occasional party, travel, sports & fitness and getting to know new people.",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_x_medium,Little Havana,12.0,25.0,"['email', 'phone']",t,t,,Upper East Side,Manhattan,40.771883747578336,-73.95364612247101,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""TV"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$125.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,0,21,296,2024-11-04,0,0,0,,,,,,,,,,,f,5,5,0,0,
37089,1255183631506767909,https://www.airbnb.com/rooms/1255183631506767909,20241104040953,2024-11-04,city scrape,Room in Beach Bungalow with backyard,"Original restored beach bunglow on quaint street of bungalows.  Stylish space with open kitchen and backyard.  Host will be on site and kitchen living room, and bathroom are shared spaces.",,https://a0.muscache.com/pictures/miso/Hosting-1255183631506767909/original/4c01af3d-9f95-4718-b577-1b177d471062.jpeg,146136799,https://www.airbnb.com/users/show/146136799,Jennifer,2017-08-15,,,within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/039c8c93-45ed-4168-b3a8-8723edc80fa1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/039c8c93-45ed-4168-b3a8-8723edc80fa1.jpg?aki_policy=profile_x_medium,Arverne,1.0,1.0,"['email', 'phone']",t,t,,Arverne,Queens,40.5911,-73.80314,Private room in home,Private room,2,1.0,1 private bath,2.0,2.0,"[""TV"", ""Washer"", ""Smoke alarm"", ""Beach access \u2013 Beachfront"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Kitchen"", ""Indoor fireplace"", ""Dedicated workspace"", ""Wifi"", ""BBQ grill""]",$144.00,5,8,5.0,5.0,8.0,8.0,5.0,8.0,,t,0,2,32,307,2024-11-04,0,0,0,,,,,,,,,,OSE-STRREG-0002613,f,1,0,1,0,
37193,1260915037346535831,https://www.airbnb.com/rooms/1260915037346535831,20241104040953,2024-11-04,city scrape,Prime Murray Hill 2 BR Gem,"Welcome to Furnished Habitat NYC property rentals. Start your living experience at this charming Murray Hill 2 Bedrooms, 1 Bathroom furnished apartment. This centrally located home is fully equipped with all the basics and necessities for your convenience.",,https://a0.muscache.com/pictures/miso/Hosting-1260915037346535831/original/4c5d96d7-635b-4fe4-826e-8926c5f5ef06.jpeg,424296351,https://www.airbnb.com/users/show/424296351,Michael,2021-09-23,,"Greetings and welcome, 

I'm Michael, the owner of Furnished Habitat. 

We offer exquisitely furnished apartments in prime neighborhoods across the USA and Colombia, designed for utmost comfort and convenience. Our international team is committed to providing exceptional hospitality that guarantees a memorable stay. 

Book today, and let us positively impact your journey!",within a few hours,83%,72%,f,https://a0.muscache.com/im/pictures/user/1bff0052-7eb2-4c26-8fee-e9454c6eb48c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1bff0052-7eb2-4c26-8fee-e9454c6eb48c.jpg?aki_policy=profile_x_medium,Coral Way,101.0,167.0,"['email', 'phone']",t,t,,Kips Bay,Manhattan,40.74421,-73.97557,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""TV"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$160.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,18,48,78,353,2024-11-04,0,0,0,,,,,,,,,,,f,82,81,1,0,
37267,1265807580305895100,https://www.airbnb.com/rooms/1265807580305895100,20241104040953,2024-11-04,city scrape,Cozy Private Room Hell’s Kitchen,"This special place is close to everything, making it easy to plan your visit. Very unique, stylish, central and cozy apartment that is located in the heart of Times Square in Restaurant Row. Steps from Broadway Shows, supermarkets, Delis, banks, stores, public buses and trains.",,https://a0.muscache.com/pictures/hosting/Hosting-1265807580305895100/original/2d4f3a0e-ea2c-4a8a-8b2d-dc0534a982a5.jpeg,563664047,https://www.airbnb.com/users/show/563664047,Edward,2024-02-23,"New York, NY","Hi, I’m Eddie. I was born on the beautiful island of Jamaica and migrated to the United States at 16. Travelled to 83 countries, 461 cities and 6 continents. Lived in 6 countries and 10 cities. Love traveling and meeting fun like minded travelers . Love the beach, parks and I am 100% foodie!",,,,f,https://a0.muscache.com/im/pictures/user/User-563664047/original/f1dd443a-47f2-4b4f-b796-f70171a0cd9a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-563664047/original/f1dd443a-47f2-4b4f-b796-f70171a0cd9a.jpeg?aki_policy=profile_x_medium,,3.0,3.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.76076122209755,-73.99121202528477,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""TV"", ""Washer"", ""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""First aid kit"", ""Pets allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi""]",$182.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,90,90,2024-11-04,0,0,0,,,,,,,,,,,f,3,0,3,0,
37393,1272803789903111695,https://www.airbnb.com/rooms/1272803789903111695,20241104040953,2024-11-04,city scrape,Domicile of the Wall Street Wiz East Side,"This special place is close to everything, making it easy to plan your visit. Studio apartment in one of the most sought after neighborhoods. Ranked one of the best neighborhoods in NYC. East Side treat surrounded by healthy eating choices and some of the best luxury Designer Stores",,https://a0.muscache.com/pictures/hosting/Hosting-1272803789903111695/original/ba3d8650-ada4-49ca-be84-0dbbd63210e9.jpeg,653874303,https://www.airbnb.com/users/show/653874303,Michael,2024-09-24,,,within an hour,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,McGinley Square,4.0,4.0,"['email', 'phone']",f,t,,Upper East Side,Manhattan,40.76579542360587,-73.96974562095973,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""First aid kit"", ""Kitchen"", ""Dedicated workspace"", ""Wifi""]",$280.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,29,59,89,364,2024-11-04,1,1,1,2024-10-28,2024-10-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,f,1,1,0,0,1.0
37438,1274820999428562667,https://www.airbnb.com/rooms/1274820999428562667,20241104040953,2024-11-04,city scrape,"Beautiful, Serene West Village Treehouse","Escape and switch off in this serene one-bedroom on picturesque Perry Street in the heart of the West Village. Bathed in morning light, high ceilings, this peaceful retreat overlooks a quiet garden. Enjoy whisper-quiet AC, strong showers, fast WiFi, and a bookshelf of literary classics. Cook in the fully-stocked kitchen and gather around a rustic dining table. Nestled on the second floor of a charming walk-up, it’s the perfect spot for a tranquil stay in the heart of the iconic West Village.",,https://a0.muscache.com/pictures/miso/Hosting-1274820999428562667/original/b6163a9e-7f57-4e9b-b061-33b12dc7a762.jpeg,505544503,https://www.airbnb.com/users/show/505544503,Michael,2023-03-15,"New York, NY",,within a few hours,100%,,f,https://a0.muscache.com/im/pictures/user/aed79251-9106-4f9d-a6ad-f378ed87382c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aed79251-9106-4f9d-a6ad-f378ed87382c.jpg?aki_policy=profile_x_medium,,1.0,5.0,"['email', 'phone']",t,t,,West Village,Manhattan,40.7355658,-74.00423250000001,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Private patio or balcony"", ""Air conditioning"", ""Single oven"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""Body soap"", ""Books and reading material"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Clothing storage"", ""Hot water kettle"", ""Refrigerator"", ""Room-darkening shades"", ""Electric stove"", ""Shampoo"", ""Dishwasher"", ""Bluetooth sound system"", ""Cooking basics"", ""Laundromat nearby"", ""Dining table"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Toaster""]",$396.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,28,58,88,363,2024-11-04,0,0,0,,,,,,,,,,,f,1,1,0,0,
37467,1277423170263506742,https://www.airbnb.com/rooms/1277423170263506742,20241104040953,2024-11-04,city scrape,Furnished Room in South Slope,"Located in South Slope // Windsor Terrace, just 4 blocks from the F/G and Prospect Park.<br /><br />Large living room, kitchen (dishwasher), shared office/storage, 1.5 bathrooms, and private outdoor space.<br /><br />MUST LOVE DOGS! I have a friendly non-shedding terrier mix and he's got friends that visit frequently.<br /><br />ROOM<br /><br />Single occupancy only. Available furnished if needed (full bed + dresser + AC unit)<br /><br />7 x 11.5"" with Closet and Additional Storage.",,https://a0.muscache.com/pictures/miso/Hosting-1277423170263506742/original/c7fe33e9-de6d-4fe4-9eef-0602cff05d36.jpeg,14840359,https://www.airbnb.com/users/show/14840359,Jennifer,2014-04-28,"New York, United States","Non-fiction Producer, Entrepreneur and Plant lover",,,95%,t,https://a0.muscache.com/im/pictures/user/c8226c9d-a850-4f29-b8d3-60c3da871da9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c8226c9d-a850-4f29-b8d3-60c3da871da9.jpg?aki_policy=profile_x_medium,Windsor Terrace,1.0,1.0,"['email', 'phone']",t,t,,Windsor Terrace,Brooklyn,40.655781835899695,-73.98021931014824,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""TV"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Kitchen"", ""Wifi""]",$87.00,30,65,30.0,30.0,65.0,65.0,30.0,65.0,,t,29,59,89,89,2024-11-04,0,0,0,,,,,,,,,,,f,1,0,1,0,
37478,1278216388903243988,https://www.airbnb.com/rooms/1278216388903243988,20241104040953,2024-11-04,city scrape,Midtown Comfy & Central 3BD 4U,"You'll enjoy your time here. Great for those wanting to be in a central location near to it all. <br /><br />3 bedrooms and 1 bathroom.<br />not the largest flat, but comfy and cozy and centrally located enough for a good time in NYC. <br /><br />Note this part of the city does stay lively into the night... so is NYC, so for super quiet areas, your best bets are upper east side and upper west side.",,https://a0.muscache.com/pictures/miso/Hosting-1278216388903243988/original/8a176cb3-1e8d-4a41-ab70-5737dbc6f62c.jpeg,63771370,https://www.airbnb.com/users/show/63771370,Michael,2016-03-20,"Miami, FL","Hello,

I'm Michael and I have an outgoing personality. 

I enjoy spending time with my Shiba Inu, music, reading, chess, billiards, learning languages, piano, films, the occasional party, travel, sports & fitness and getting to know new people.",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6360f1e3-a802-4164-b0b3-c38190f95c47.jpg?aki_policy=profile_x_medium,Little Havana,12.0,25.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.76114,-73.99043,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""TV"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$190.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,4,34,64,339,2024-11-04,0,0,0,,,,,,,,,,,t,5,5,0,0,
37509,1279032594757762626,https://www.airbnb.com/rooms/1279032594757762626,20241104040953,2024-11-04,city scrape,Two Private Rooms Hell’s Kitchen,"Enjoy a stylish experience at this centrally-located place. These are 2 private room available in a 4 bedroom apartment. Sleeps up to 4 guests. We are located on restaurant row near Times Square in Manhattan. Walking distance from Broadway Shows, movie theaters, shops, supermarkets, bars, this is the CENTER OF THE LGBTQ 🏳️‍🌈 NEIGHBORHOOD.<br />All guests MUST be added to the reservation prior to confirming your booking. NO EXCEPTIONS!",,https://a0.muscache.com/pictures/hosting/Hosting-1279032594757762626/original/404ba26f-51f4-4d7f-a7b6-a8b1d84ab6fc.jpeg,563664047,https://www.airbnb.com/users/show/563664047,Edward,2024-02-23,"New York, NY","Hi, I’m Eddie. I was born on the beautiful island of Jamaica and migrated to the United States at 16. Travelled to 83 countries, 461 cities and 6 continents. Lived in 6 countries and 10 cities. Love traveling and meeting fun like minded travelers . Love the beach, parks and I am 100% foodie!",,,,f,https://a0.muscache.com/im/pictures/user/User-563664047/original/f1dd443a-47f2-4b4f-b796-f70171a0cd9a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-563664047/original/f1dd443a-47f2-4b4f-b796-f70171a0cd9a.jpeg?aki_policy=profile_x_medium,,3.0,3.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.7618507414465,-73.99179027157884,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,2.0,"[""TV"", ""Washer"", ""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""First aid kit"", ""Pets allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi""]",$396.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,90,90,2024-11-04,0,0,0,,,,,,,,,,,f,3,0,3,0,
